date|การรักษา
2024-04-18 13:57:00,"Sx: OVH Dorsal recumbency, midline skin incision Linea alba abdominal incision, normal consistency, color and size of both Monosyn 3/0 miller circum around ovarion vessel, cervix Monosyn 3/0 simple con., simple int. sc pattern close abdomen, reduce dead space and close skin Dental Retain 504, 604 DSP, extract retain descidual teeth A: - PC  D0 OVH ครบคอร์ส [18-25/4/67] Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD 19/4/67  --> then 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex(250)  1/4  bid  wm  6d - Rimadyl(25)  1/3  sid  pe (19-21/4/67)"
2024-04-18 20:59:01,"S/O: BW: 2.45 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = NPO 18.00 = กินเอง water: วางตลอด Urine: - Feces: - Vomit/regur: - Temp: 06.00 = 100.4 PE: 16.00 full recovery QAR, n-HS, n-LS pink mm, CRT <2 sec, strong FP=HR, n-hydration, abdominal not cramp, no oculonasal disc A: - PC D0 OVH ครบคอร์ส [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD 19/4/67  --> then 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex(250)  1/4  bid  wm  6d - Rimadyl(25)  1/3  sid  pe (19-21/4/67) CE: -"
2024-04-18 22:11:00,"S/O: BW: kg  [2.45] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเองเรื่อยๆ อันเก่ากินหมด water: วางตลอด Urine: 06.00 Feces: - [none since admit 18/4/67] Vomit/regur: - Temp: 06.00 = 99.6 PE: QAR, sleep well, nml hydration, nml heart and lung sound, pink mm, crt1-2s, no oculonasal discharge, no abdominal cramp and distension, pain score 0/4 A: - PC D0 OVH ครบคอร์ส [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD 19/4/67  → then 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day1 - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE: -"
2024-04-19 09:35:01,"S/O: BW: 2.55 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเองเรื่อยๆ อันเก่ากินหมด 18.00 = กินเองเรื่อยๆ water: วางตลอด Urine: 06.00 Feces: - [none since admit 18/4/67] Vomit/regur: - Temp: 06.00 = 99.6 PE: BAR, pink mm, CRT<2s, no any discharge normal heart and lung sound, normal skin turgur no abdominal stretchimg, strong pulse bandage dry and good intact , wound mild swelling but no discharge A: - PC D1 OVH ครบคอร์ส [18-25/4/67] Tx: - WD --> Bet. + gauze + fix Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD EOD 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day1 - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE: -"
2024-04-19 21:17:01,"S/O: BW: 2.55 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเม็ดเก่าหมด เม็ดใหม่กินเรื่อยๆ water: วางตลอด Urine: 06.00 Feces: 3/7 06.00 Vomit/regur: - Temp: 06.00 = 99.4 PE: BAR, alert + vocalization, NR-HSLS, CRT2s, pink mm., NR-hydration, no abd cramp, strong FP, no od/nd, BD intact A: - PC D1 OVH+dental scaling+ extraction ครบคอร์ส [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD EOD 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day1 - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67)"
2024-04-20 09:43:00,"S/O: BW: 2.5 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเม็ดเก่าหมด เม็ดใหม่กินเรื่อยๆ 18.00 = กินเม็ดเก่าหมด เม็ดใหม่กินเรื่อยๆ water: วางตลอด Urine: 06.00 Feces: 3/7 06.00 Vomit/regur: - Temp: 06.00 = 99.4 PE: - Alert, N-hydration, Arrhythmia HS, N-LS, Strong femoral pulse, Bandage OK, มีรอยclamp A: - PC D2 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD EOD 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day1 - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE: Visit+line แจ้ง น้องร่าเริงมากค่ะ กินอาหารเองหมด อึฉี่แล้วเรียบร้อยค่ะ วันนี้เว้นวันทำแผล ทำแผลอีกทีพรุ่งนี้ค่ะ"
2024-04-20 21:31:01,"S/O: BW: 2.55 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเม็ดเก่าหมด เม็ดใหม่กินเรื่อยๆ water: วางตลอด Urine: 02.00 Feces: - [last 20/4/67 3/7 06.00] Vomit/regur: - Temp: 06.00 = 100 PE: responsive, NR-HSLS, CRT2s, pink mm., NR-hydration, strong FP, BD intact, no od/nd A: - PC D2 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD EOD 21/4/67 - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day3 - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67)"
2024-04-21 13:32:01,"Rimadyl หมด -> off"
2024-04-21 20:52:01,"S/O: BW: 2.85 kg Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเม็ดเก่าหมด เม็ดใหม่กินเรื่อยๆ 18.00 = กินเองหมด water: วางตลอด Urine: 18.00 Feces: 18.00 FS3/7 Vomit/regur: - Temp: 06.00 = 100 PE: pink mm, BAR, crt<2sec, no oculonasal dc, normal hydration, strong femoral pulse, no abdominal cramp WD: dry, skin app, no inflam, stitch ok A: - PC D3 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - wd c betadine gauxe fix Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD alt next 23/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day4 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE: อาการร่าเริง ชอบกรี๊ดๆ แผล okดี"
2024-04-21 23:26:00,"S/O: BW: kg [2.85] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเองหมด water: วางตลอด Urine: 03.00, 06.00 Feces: 06.00 FS3/7 Vomit/regur: - Temp: 06.00 = 100.8 PE: sleep well, QAR, nml hydration, nml heart and lung sound, pink mm, crt1-2s, no oculonasal discharge, no abdominal cramp and distension A: - PC D3 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD alt next 23/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day4 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE : -"
2024-04-22 13:30:00,"S/O: BW: 2.5 kg [2.85] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid 06.00 = กินเองหมด 18.00 = กินอาหารเม็ด + ขนมเองหมด [**อาหารเปียกหมด เจ้าของบอกว่าไม่ต้องเบิก] water: วางตลอด Urine: 06.00/09.00/17.00 Feces: 06.00/17.00  FS3/7 Vomit/regur: - Temp: 06.00 = 100.8 PE: BAR, Normal hydration, Normal heart and lung sound, pink mm, crt1-2s, no abdominal cramp, No any discharge, แผลหลุด ทำแผลใหม่ แผลเย็บแห้งดี A: - PC D4 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - WD with betadine + gauze + fixumull Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD alt next 24/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day5 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE : -"
2024-04-22 23:09:01,"S/O: BW: 2.5 kg [2.85] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid [**อาหารเปียกหมด เจ้าของบอกว่าไม่ต้องเบิก] 06.00 =  กินเอง water: วางตลอด Urine: 02.00 Feces: 02.00 FS3/7 Vomit/regur: - Temp: 06.00 = PE: BAR, pink mm, crt<2sec, no oculonasal dc, normal hydration, strong femoral pulse, no abdominal cramp, normal HS, clear LS, BD ok เสียงแหลมมมาก A: - PC D4 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD+RS next 25/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day5 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE : -"
2024-04-23 09:14:01,"S/O: BW: 2.5 kg [2.85] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid [**อาหารเปียกหมด เจ้าของบอกว่าไม่ต้องเบิก] 06.00 = กินเอง 18.00 = กินเองหมด water: วางตลอด Urine: 17.00 Feces: 09.00/17.00 FS3/7 Vomit/regur: - Temp: 06.00 =  99.2 PE: BAR, pink mm, normal hs/ls, no abdominal cramp, storng FP, bandage ok A: - PC D5 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD+RS next 25/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day6 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67) CE : ไลน์"
2024-04-23 23:43:01,"S/O: BW: 2.5 kg [2.85] Food: เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid [**อาหารเปียกหมด เจ้าของบอกว่าไม่ต้องเบิก] 06.00 = กินเอง สปอยๆ water: วางตลอด Urine: Feces: Vomit/regur: - Temp: 06.00 = PE: BAR,น่ารักมากกกก :) pink mm, normal HS and LS, no abdominal cramp, strong FP, bandage/เสื้อ ok A: - PC D5 OVH ครบคอร์ส+ dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] Tx: - ให้ความรัก <3</p> Plan : - Admit OVH ครบคอร์ส + dental scaling+ extraction both upper canine deciduous teeth [18-25/4/67] - WD+RS next 25/4/67 - check BD sid - Remove all stitches D7-10 (25-27/4/67) - ถ่ายรูปส่งเจ้าของ bid - food : เม็ด เจ้าของเอามา 1 ถ้วยสีเขียว ผสม อาหารเปียก 1/2 ซอง + ให้ขนม 1 แท่ง bid Med PO: - Cemelex (250)    1/4 tb bid  wm  6d [start 18/4/67] Day6 Med PO off: - Rimadyl (25)       1/3 tb sid  pc pm (19-21/4/67)"
